bgt_lokaal_id,vec_pand_outline,room,verdieping,appartement,ruimte,attachment,vec_pand_rooms,perceel_id,bag_pnd,bgt_geometry
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r14,1e VERDIEPING,1,woonkamer,front,"POLYGON ((140781.3671408597 470878.05429205665, 140781.40500480752 470879.7382620916, 140781.00137791567 470879.74381507636, 140780.63212689885 470879.7488951276, 140780.63336402384 470879.97246473865, 140780.37114458912 470879.97090810305, 140779.60915052594 470879.97434516286, 140779.5716483073 470878.087894928, 140781.3671408597 470878.05429205665))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r15,2e VERDIEPING,1,cv,front,"POLYGON ((140786.94530988112 470879.879400084, 140787.59482624586 470879.871797203, 140787.59476885668 470880.2007872534, 140786.95034800336 470880.2093544895, 140786.94530988112 470879.879400084))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r16,2e VERDIEPING,1,badkamer,front,"POLYGON ((140787.59482624586 470879.871797203, 140787.87745968142 470879.86848885164, 140787.90006645705 470880.948986676, 140786.96191455112 470880.96686556493, 140786.95034800336 470880.2093544895, 140787.59476885668 470880.2007872534, 140787.59482624586 470879.871797203))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r17,2e VERDIEPING,2,badkamer,front,"POLYGON ((140789.42548873837 470879.85036847583, 140789.73298826456 470879.84676905564, 140789.734890927 470880.1579820776, 140790.38907859797 470880.1618283461, 140790.39594555675 470880.9095303675, 140789.449452743 470880.92987887654, 140789.42548873837 470879.85036847583))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r18,2e VERDIEPING,2,cv,front,"POLYGON ((140789.73298826456 470879.84676905564, 140790.3861148531 470879.8391239154, 140790.38907859797 470880.1618283461, 140789.734890927 470880.1579820776, 140789.73298826456 470879.84676905564))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r19,BEGANE GROND,3,winkel,front,"POLYGON ((140772.46741355496 470884.432710261, 140772.43562697055 470883.8481295988, 140772.42755742124 470882.28673388105, 140772.387998147 470878.2156895822, 140775.99201394524 470878.1490868835, 140776.0860340889 470885.03296079114, 140774.28406653283 470885.07266780874, 140774.30270311947 470885.77647474554, 140771.40088127714 470886.0453630605, 140771.40172365794 470884.4573660428, 140772.46741355496 470884.432710261))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r2,2e VERDIEPING,2,slaapkamer,front,"POLYGON ((140788.65578988846 470879.85937814676, 140788.62802973884 470877.90744052373, 140790.3590291106 470877.88957631594, 140790.3861148531 470879.8391239154, 140789.73298826456 470879.84676905564, 140789.42548873837 470879.85036847583, 140788.65578988846 470879.85937814676))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r20,BEGANE GROND,2,berging,front,"POLYGON ((140772.43562697055 470883.8481295988, 140772.46741355496 470884.432710261, 140771.40172365794 470884.4573660428, 140771.38272214602 470883.87361760286, 140772.11980800275 470883.8661530596, 140772.43562697055 470883.8481295988))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r21,BEGANE GROND,4,trap & gang,front,"POLYGON ((140772.42755742124 470882.28673388105, 140772.43562697055 470883.8481295988, 140772.11980800275 470883.8661530596, 140772.11978682922 470883.15841428644, 140771.38673895597 470883.17509177147, 140771.3669385525 470882.3058323956, 140772.42755742124 470882.28673388105))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r22,BEGANE GROND,,buiten-terrein,front,"POLYGON ((140772.387998147 470878.2156895822, 140772.42755742124 470882.28673388105, 140771.3669385525 470882.3058323956, 140771.28200507874 470878.2361284835, 140772.387998147 470878.2156895822))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r23,BEGANE GROND,1,berging,front,"POLYGON ((140771.38272214602 470883.87361760286, 140771.38673895597 470883.17509177147, 140772.11978682922 470883.15841428644, 140772.11980800275 470883.8661530596, 140771.38272214602 470883.87361760286))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r24,1e VERDIEPING,2,slaapkamer,front,"POLYGON ((140783.22121521478 470880.9431211963, 140783.24201690292 470882.0666499894, 140782.1903620307 470882.08649526024, 140781.81488819033 470882.10852266493, 140781.81450518942 470880.97815278964, 140782.17973433173 470880.96905741206, 140782.45318330193 470880.9622476553, 140783.22121521478 470880.9431211963))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r25,1e VERDIEPING,2,keuken,front,"POLYGON ((140783.2099568343 470879.93661962554, 140783.22121521478 470880.9431211963, 140782.45318330193 470880.9622476553, 140782.44674761646 470879.93658681394, 140783.2099568343 470879.93661962554))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r26,BEGANE GROND,3,,front,"POLYGON ((140774.29890751195 470884.37877571187, 140773.50823199147 470884.4090721655, 140773.49089791795 470882.9545257371, 140773.9199425984 470882.95274646004, 140774.27141442138 470882.9512888829, 140774.29890751195 470884.37877571187))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r27,1e VERDIEPING,1,slaapkamer,front,"POLYGON ((140780.38280887646 470881.1385755481, 140780.39185137622 470881.02349233156, 140780.63916808474 470881.02135765343, 140781.005229427 470881.03111065435, 140781.03041020792 470882.1229338503, 140779.62527622824 470882.13489975466, 140779.63256077864 470881.1519362033, 140780.38280887646 470881.1385755481))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r28,1e VERDIEPING,1,keuken,front,"POLYGON ((140780.39185137622 470881.02349233156, 140780.38280887646 470881.1385755481, 140779.63256077864 470881.1519362033, 140779.60915052594 470879.97434516286, 140780.37114458912 470879.97090810305, 140780.39185137622 470881.02349233156))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r29,1e VERDIEPING,1,,front,"POLYGON ((140780.63916808474 470881.02135765343, 140780.39185137622 470881.02349233156, 140780.37114458912 470879.97090810305, 140780.63336402384 470879.97246473865, 140780.63501105766 470880.2701118748, 140780.63916808474 470881.02135765343))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r3,2e VERDIEPING,1,gang + trap,front,"POLYGON ((140788.65578988846 470879.85937814676, 140788.66671201854 470880.93770657066, 140787.90006645705 470880.948986676, 140787.87745968142 470879.86848885164, 140788.65578988846 470879.85937814676))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r30,1e VERDIEPING,1,,front,"POLYGON ((140780.99880083912 470880.2701183081, 140780.63501105766 470880.2701118748, 140780.63336402384 470879.97246473865, 140780.63212689885 470879.7488951276, 140781.00137791567 470879.74381507636, 140780.99880083912 470880.2701183081))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r31,1e VERDIEPING,2,,front,"POLYGON ((140781.79705889575 470880.2554515601, 140781.80392637267 470879.7327738413, 140782.16740609115 470879.72777318995, 140782.16948045214 470879.9366328028, 140782.17263442778 470880.2541947597, 140781.79705889575 470880.2554515601))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r32,1e VERDIEPING,2,,front,"POLYGON ((140782.44674761646 470879.93658681394, 140782.45318330193 470880.9622476553, 140782.17973433173 470880.96905741206, 140782.17263442778 470880.2541947597, 140782.16948045214 470879.9366328028, 140782.44674761646 470879.93658681394))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r33,BEGANE GROND,3,,front,"POLYGON ((140773.49089791795 470882.9545257371, 140773.4758663346 470882.2665785869, 140774.25782533037 470882.24572075374, 140774.26102996743 470882.41211082175, 140773.9189965267 470882.4178097135, 140773.9199425984 470882.95274646004, 140773.49089791795 470882.9545257371))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
